,number,ruleID,attribute_426,attribute_427,attribute_428,attribute_429,attribute_430,attribute_431,attribute_432,attribute_433,attribute_434,attribute_435,attribute_436,attribute_437,attribute_438,attribute_439,attribute_440,attribute_441,attribute_442,attribute_443,attribute_444,attribute_445,attribute_446,attribute_447,attribute_448,attribute_449,attribute_450,attribute_451,attribute_452,attribute_453,attribute_454,attribute_455,attribute_456,attribute_457,attribute_458,attribute_459
119,120.0,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,1,7,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
120,121.0,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,2,7,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
121,122.0,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,0,7,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
122,123.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,3,7,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
123,124.0,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,3,7,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
124,125.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,7,6,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
125,126.0,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,7,6,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
126,127.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,7,6,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
127,128.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,7,6,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
128,129.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,7,6,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
129,130.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,6,4,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
130,131.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,6,4,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
131,132.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,6,4,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
132,133.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,4,5,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
133,134.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,4,5,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
134,135.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,4,5,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
135,136.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,1,7,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
136,137.0,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,1,7,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
137,138.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,1,7,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
138,139.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,2,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
139,140.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,2,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
140,141.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,2,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
141,142.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,0,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
142,143.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,0,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
143,144.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,0,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
144,145.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,3,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
145,146.0,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,3,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
146,147.0,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,3,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
147,148.0,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,7,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
148,149.0,2026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,7,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
149,150.0,2027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,7,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
150,151.0,2028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,6,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
151,152.0,2029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,6,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
152,153.0,2030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,6,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
153,154.0,2031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,4,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
154,155.0,2032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,4,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
155,156.0,2033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,4,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
156,157.0,2034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,1,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
157,158.0,2035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,1,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
158,159.0,2036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,1,1,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
159,160.0,2037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,2,0,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
160,161.0,2038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,2,0,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
161,162.0,2039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,2,0,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
162,163.0,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,0,3,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
163,164.0,2041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,0,3,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
164,165.0,2042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,0,3,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
165,166.0,2043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,3,3,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
166,167.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,3,3,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
167,168.0,2045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,3,3,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
168,169.0,2046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,7,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
169,170.0,2047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,6,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
170,171.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,4,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
171,172.0,2049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,1,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
172,173.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,2,0,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
173,174.0,2051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,0,3,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
174,175.0,2052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,nan,nan,nan,nan,0.0,nan,nan,nan,3,3,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
175,176.0,2053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,7,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
176,177.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,7,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
177,178.0,2055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,7,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
178,179.0,2056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,6,2,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
179,180.0,2057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,nan,7,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,2,6
180,181.0,2058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,nan,4,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,2,6
181,182.0,2059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,nan,6,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,2,6
182,183.0,2060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,nan,7,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,0,6
183,184.0,2061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,nan,6,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,0,6
184,185.0,2062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,nan,4,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,0,6
185,186.0,2063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,nan,7,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,0,6
186,187.0,2064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,nan,7,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,0,6
187,188.0,2065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,nan,4,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,0,6
188,189.0,2066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,nan,7,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,0,6
189,190.0,2067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,nan,7,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,0,6
190,191.0,2068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,nan,4,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,0,6
191,192.0,2069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,nan,4,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,0,6
192,193.0,2070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,nan,4,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,0,6
193,194.0,2071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,nan,7,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,3,6
194,195.0,2072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,nan,4,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,3,6
195,196.0,2073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,nan,6,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,3,6
196,197.0,2074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,nan,7,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,3,6
197,198.0,2075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,nan,7,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,3,6
198,199.0,2076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,nan,4,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,3,6
199,200.0,2077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,nan,6,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,3,6
200,201.0,2078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,nan,7,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,3,6
201,202.0,2079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,nan,4,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,3,6
202,203.0,2080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,nan,4,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,3,6
203,204.0,2081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,nan,nan,nan,nan,0.0,nan,nan,nan,nan,6,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,3,6
204,205.0,2082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,nan,nan,nan,nan,0.0,nan,nan,nan,nan,1,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,7,6
205,206.0,2083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,nan,1,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,7,6
206,207.0,2084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,nan,nan,nan,nan,0.0,nan,nan,nan,nan,1,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,7,6
207,208.0,2085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,nan,2,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,3,3
208,209.0,2086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,3,3
209,210.0,2087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,nan,3,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,3,3
210,211.0,2088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,2,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,3,3
211,212.0,2089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,3,3
212,213.0,2090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,3,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,3,3
213,214.0,2091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,nan,2,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,3,3
214,215.0,2092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,3,3
215,216.0,2093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,nan,3,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,3,3
216,217.0,2094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,nan,3,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,3,3
217,218.0,2095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,nan,2,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,2,3
218,219.0,2096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,2,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,2,3
219,220.0,2097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,nan,2,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,2,3
220,221.0,2098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,2,3
221,222.0,2099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,2,3
222,223.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,nan,nan,nan,nan,0.0,nan,nan,nan,nan,3,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,2,3
223,224.0,2101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,nan,3,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,2,3
224,225.0,2102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,3,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,2,3
225,226.0,2103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,nan,nan,nan,nan,0.0,nan,nan,nan,nan,2,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,1,0
